Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
575,5,31-07-2015,7826,650,1,1,0,0
576,5,31-07-2015,9123,1072,1,1,0,1
577,5,31-07-2015,7292,679,1,1,0,1
578,5,31-07-2015,13399,1225,1,1,0,1
579,5,31-07-2015,9654,991,1,1,0,1
580,5,31-07-2015,12253,1665,1,1,0,1
581,5,31-07-2015,6455,645,1,1,0,1
582,5,31-07-2015,7463,893,1,1,0,1
583,5,31-07-2015,5602,530,1,1,0,1
584,5,31-07-2015,6487,505,1,1,0,1
585,5,31-07-2015,8122,972,1,1,0,1
586,5,31-07-2015,17879,2501,1,1,0,1
587,5,31-07-2015,12025,788,1,1,0,0
588,5,31-07-2015,8256,823,1,1,0,1
589,5,31-07-2015,8001,681,1,1,0,1
590,5,31-07-2015,7250,494,1,1,0,1
591,5,31-07-2015,8600,641,1,1,0,1
592,5,31-07-2015,5226,585,1,1,0,1
593,5,31-07-2015,11333,1375,1,1,0,1
594,5,31-07-2015,5288,539,1,1,0,1
595,5,31-07-2015,18690,1899,1,1,0,1
596,5,31-07-2015,6268,882,1,1,0,1
597,5,31-07-2015,6990,873,1,1,0,1
598,5,31-07-2015,6675,763,1,1,0,0
599,5,31-07-2015,11417,960,1,1,0,1
600,5,31-07-2015,12377,898,1,1,0,1
601,5,31-07-2015,6153,441,1,1,0,1
602,5,31-07-2015,7701,635,1,1,0,1
603,5,31-07-2015,9432,1161,1,1,0,1
604,5,31-07-2015,8422,614,1,1,0,0
605,5,31-07-2015,9969,662,1,1,0,1
606,5,31-07-2015,7187,663,1,1,0,1
607,5,31-07-2015,5555,637,1,1,0,1
608,5,31-07-2015,12554,1126,1,1,0,1
609,5,31-07-2015,5896,588,1,1,0,1
610,5,31-07-2015,4209,523,1,1,0,1
611,5,31-07-2015,6686,531,1,1,0,0
612,5,31-07-2015,8161,493,1,1,0,0
613,5,31-07-2015,6778,954,1,1,0,1
614,5,31-07-2015,7698,1069,1,1,0,1
615,5,31-07-2015,10520,1225,1,1,0,1
616,5,31-07-2015,11786,957,1,1,0,1
617,5,31-07-2015,8259,732,1,1,0,1
618,5,31-07-2015,9397,618,1,1,0,1
619,5,31-07-2015,7384,614,1,1,0,0
620,5,31-07-2015,12074,937,1,1,0,0
621,5,31-07-2015,7296,870,1,1,0,1
622,5,31-07-2015,6306,540,1,1,0,1
623,5,31-07-2015,9636,1045,1,1,0,1
624,5,31-07-2015,8847,746,1,1,0,1
625,5,31-07-2015,6887,702,1,1,0,1
626,5,31-07-2015,12025,974,1,1,0,1
627,5,31-07-2015,8837,746,1,1,0,1
628,5,31-07-2015,11777,1091,1,1,0,1
629,5,31-07-2015,6769,590,1,1,0,0
630,5,31-07-2015,7544,801,1,1,0,1
631,5,31-07-2015,7428,765,1,1,0,1
632,5,31-07-2015,9461,1053,1,1,0,1
633,5,31-07-2015,6929,530,1,1,0,0
634,5,31-07-2015,7968,775,1,1,0,1
635,5,31-07-2015,8541,791,1,1,0,1
636,5,31-07-2015,10764,1027,1,1,0,0
637,5,31-07-2015,12730,893,1,1,0,0
638,5,31-07-2015,8103,624,1,1,0,0
639,5,31-07-2015,5620,528,1,1,0,1
640,5,31-07-2015,15013,936,1,1,0,1
641,5,31-07-2015,6889,567,1,1,0,1
642,5,31-07-2015,3671,420,1,1,0,1
643,5,31-07-2015,13143,1312,1,1,0,1
644,5,31-07-2015,11956,1189,1,1,0,0
645,5,31-07-2015,18933,1817,1,1,0,1
646,5,31-07-2015,6016,817,1,1,0,0
647,5,31-07-2015,10460,932,1,1,0,1
648,5,31-07-2015,7947,620,1,1,0,1
649,5,31-07-2015,5012,486,1,1,0,1
650,5,31-07-2015,7509,743,1,1,0,0
651,5,31-07-2015,8687,992,1,1,0,1
652,5,31-07-2015,10050,884,1,1,0,1
653,5,31-07-2015,7979,605,1,1,0,1
654,5,31-07-2015,8466,770,1,1,0,1
655,5,31-07-2015,11906,861,1,1,0,1
656,5,31-07-2015,4576,465,1,1,0,1
657,5,31-07-2015,9654,919,1,1,0,1
658,5,31-07-2015,7323,669,1,1,0,1
659,5,31-07-2015,6615,690,1,1,0,1
660,5,31-07-2015,6992,652,1,1,0,0
661,5,31-07-2015,7541,570,1,1,0,1
662,5,31-07-2015,10711,858,1,1,0,1
663,5,31-07-2015,8088,949,1,1,0,1
664,5,31-07-2015,8330,823,1,1,0,1
665,5,31-07-2015,9455,1365,1,1,0,1
666,5,31-07-2015,9706,778,1,1,0,1
667,5,31-07-2015,11985,971,1,1,0,1
668,5,31-07-2015,11554,1278,1,1,0,1
669,5,31-07-2015,6266,501,1,1,0,0
670,5,31-07-2015,9980,922,1,1,0,0
671,5,31-07-2015,9063,818,1,1,0,0
672,5,31-07-2015,10145,1437,1,1,0,1
673,5,31-07-2015,11620,810,1,1,0,1
674,5,31-07-2015,12593,1387,1,1,0,1
675,5,31-07-2015,4350,421,1,1,0,1
676,5,31-07-2015,9974,1943,1,1,0,1
677,5,31-07-2015,10087,718,1,1,0,0
678,5,31-07-2015,11960,1024,1,1,0,1
679,5,31-07-2015,11868,1188,1,1,0,1
680,5,31-07-2015,7144,887,1,1,0,1
681,5,31-07-2015,4833,564,1,1,0,1
682,5,31-07-2015,13979,2013,1,1,0,1
683,5,31-07-2015,10439,981,1,1,0,1
684,5,31-07-2015,10159,790,1,1,0,0
685,5,31-07-2015,7633,685,1,1,0,1
686,5,31-07-2015,7542,824,1,1,0,1
687,5,31-07-2015,10471,818,1,1,0,1
688,5,31-07-2015,5107,469,1,1,0,1
689,5,31-07-2015,7729,785,1,1,0,1
690,5,31-07-2015,7070,898,1,1,0,1
691,5,31-07-2015,9780,668,1,1,0,1
692,5,31-07-2015,7496,801,1,1,0,1
693,5,31-07-2015,8040,571,1,1,0,1
694,5,31-07-2015,10257,893,1,1,0,0
695,5,31-07-2015,6695,565,1,1,0,1
696,5,31-07-2015,14308,1277,1,1,0,1
697,5,31-07-2015,14464,1150,1,1,0,1
698,5,31-07-2015,18308,1974,1,1,0,1
699,5,31-07-2015,11449,1219,1,1,0,1
700,5,31-07-2015,5849,646,1,1,0,1
701,5,31-07-2015,8547,755,1,1,0,0
702,5,31-07-2015,6268,488,1,1,0,0
703,5,31-07-2015,3648,358,1,1,0,1
704,5,31-07-2015,12620,1184,1,1,0,1
705,5,31-07-2015,12450,1185,1,1,0,1
706,5,31-07-2015,7797,630,1,1,0,0
707,5,31-07-2015,13989,1359,1,1,0,1
708,5,31-07-2015,7224,630,1,1,0,1
709,5,31-07-2015,10489,1221,1,1,0,1
710,5,31-07-2015,6278,489,1,1,0,0
711,5,31-07-2015,7799,548,1,1,0,0
712,5,31-07-2015,7421,653,1,1,0,0
713,5,31-07-2015,12233,1306,1,1,0,1
714,5,31-07-2015,7645,509,1,1,0,1
715,5,31-07-2015,9547,901,1,1,0,1
716,5,31-07-2015,7561,543,1,1,0,0
717,5,31-07-2015,7599,674,1,1,0,1
718,5,31-07-2015,8763,913,1,1,0,1
719,5,31-07-2015,6972,568,1,1,0,0
720,5,31-07-2015,11260,879,1,1,0,1
721,5,31-07-2015,9969,823,1,1,0,1
722,5,31-07-2015,9349,1396,1,1,0,1
723,5,31-07-2015,12047,787,1,1,0,1
724,5,31-07-2015,8328,780,1,1,0,1
725,5,31-07-2015,7294,642,1,1,0,1
726,5,31-07-2015,13962,1192,1,1,0,1
727,5,31-07-2015,6345,524,1,1,0,1
728,5,31-07-2015,6996,542,1,1,0,1
729,5,31-07-2015,14730,1279,1,1,0,1
730,5,31-07-2015,8831,979,1,1,0,1
731,5,31-07-2015,10773,943,1,1,0,1
732,5,31-07-2015,10919,1150,1,1,0,1
733,5,31-07-2015,16625,3644,1,1,0,1
734,5,31-07-2015,6829,582,1,1,0,1
735,5,31-07-2015,7530,594,1,1,0,1
736,5,31-07-2015,5942,541,1,1,0,0
737,5,31-07-2015,10548,1232,1,1,0,1
738,5,31-07-2015,9504,749,1,1,0,1
739,5,31-07-2015,12150,928,1,1,0,0
740,5,31-07-2015,10085,672,1,1,0,1
741,5,31-07-2015,11253,1137,1,1,0,1
742,5,31-07-2015,10460,1016,1,1,0,1
743,5,31-07-2015,5085,501,1,1,0,1
744,5,31-07-2015,8663,943,1,1,0,0
745,5,31-07-2015,8363,746,1,1,0,1
746,5,31-07-2015,9082,638,1,1,0,1
747,5,31-07-2015,10708,826,1,1,0,1
748,5,31-07-2015,7481,578,1,1,0,1
749,5,31-07-2015,6612,716,1,1,0,1
750,5,31-07-2015,6395,499,1,1,0,0
751,5,31-07-2015,4844,539,1,1,0,1
752,5,31-07-2015,7763,565,1,1,0,1
753,5,31-07-2015,9303,767,1,1,0,1
754,5,31-07-2015,8920,927,1,1,0,1
755,5,31-07-2015,12426,995,1,1,0,1
756,5,31-07-2015,25280,2901,1,1,0,1
757,5,31-07-2015,9343,684,1,1,0,1
758,5,31-07-2015,6230,725,1,1,0,1
759,5,31-07-2015,11253,1005,1,1,0,1
760,5,31-07-2015,8350,1258,1,1,0,1
761,5,31-07-2015,12761,1203,1,1,0,1
762,5,31-07-2015,6647,532,1,1,0,1
763,5,31-07-2015,8022,658,1,1,0,1
764,5,31-07-2015,5873,583,1,1,0,1
765,5,31-07-2015,11679,873,1,1,0,1
766,5,31-07-2015,8537,655,1,1,0,0
767,5,31-07-2015,8554,831,1,1,0,1
768,5,31-07-2015,19274,1713,1,1,0,1
769,5,31-07-2015,13738,3630,1,1,0,1
770,5,31-07-2015,6490,608,1,1,0,1
771,5,31-07-2015,8556,844,1,1,0,0
772,5,31-07-2015,5224,635,1,1,0,1
773,5,31-07-2015,6746,856,1,1,0,1
774,5,31-07-2015,6759,771,1,1,0,1
775,5,31-07-2015,10381,687,1,1,0,0
776,5,31-07-2015,6109,649,1,1,0,1
777,5,31-07-2015,6226,460,1,1,0,1
778,5,31-07-2015,7341,804,1,1,0,0
779,5,31-07-2015,8236,798,1,1,0,1
780,5,31-07-2015,7834,837,1,1,0,1
781,5,31-07-2015,5630,674,1,1,0,1
782,5,31-07-2015,7357,630,1,1,0,1
783,5,31-07-2015,9281,791,1,1,0,1
784,5,31-07-2015,9284,921,1,1,0,1
785,5,31-07-2015,10631,780,1,1,0,1
786,5,31-07-2015,3797,503,1,1,0,1
787,5,31-07-2015,14469,1369,1,1,0,1
788,5,31-07-2015,18700,1727,1,1,0,1
789,5,31-07-2015,4205,533,1,1,0,1
790,5,31-07-2015,10141,775,1,1,0,1
791,5,31-07-2015,11996,1082,1,1,0,1
792,5,31-07-2015,10181,855,1,1,0,1
793,5,31-07-2015,6349,567,1,1,0,1
794,5,31-07-2015,4075,575,1,1,0,1
795,5,31-07-2015,5258,518,1,1,0,1
796,5,31-07-2015,8913,769,1,1,0,1
797,5,31-07-2015,5797,523,1,1,0,0
798,5,31-07-2015,9268,997,1,1,0,1
799,5,31-07-2015,13665,1017,1,1,0,1
800,5,31-07-2015,6045,507,1,1,0,1
801,5,31-07-2015,7460,678,1,1,0,1
802,5,31-07-2015,10286,693,1,1,0,1
803,5,31-07-2015,6117,454,1,1,0,1
804,5,31-07-2015,6532,518,1,1,0,0
805,5,31-07-2015,6335,569,1,1,0,0
806,5,31-07-2015,10449,711,1,1,0,0
807,5,31-07-2015,12640,1070,1,1,0,1
808,5,31-07-2015,10715,786,1,1,0,1
809,5,31-07-2015,10595,844,1,1,0,1
810,5,31-07-2015,7548,575,1,1,0,1
811,5,31-07-2015,5235,768,1,1,0,1
812,5,31-07-2015,7915,850,1,1,0,1
813,5,31-07-2015,8544,836,1,1,0,1
814,5,31-07-2015,10821,884,1,1,0,1
815,5,31-07-2015,8186,729,1,1,0,0
816,5,31-07-2015,7067,861,1,1,0,1
817,5,31-07-2015,23093,2884,1,1,0,1
818,5,31-07-2015,7049,653,1,1,0,1
819,5,31-07-2015,6554,506,1,1,0,1
820,5,31-07-2015,14985,1197,1,1,0,0
821,5,31-07-2015,11232,1148,1,1,0,1
822,5,31-07-2015,9974,785,1,1,0,1
823,5,31-07-2015,7924,650,1,1,0,1
824,5,31-07-2015,9252,1028,1,1,0,1
825,5,31-07-2015,6003,596,1,1,0,0
826,5,31-07-2015,11768,891,1,1,0,1
827,5,31-07-2015,17099,1981,1,1,0,1
828,5,31-07-2015,8019,748,1,1,0,1
829,5,31-07-2015,7453,909,1,1,0,1
830,5,31-07-2015,8415,614,1,1,0,1
831,5,31-07-2015,15152,1703,1,1,0,1
832,5,31-07-2015,9199,695,1,1,0,1
833,5,31-07-2015,6918,554,1,1,0,1
834,5,31-07-2015,8150,780,1,1,0,1
835,5,31-07-2015,7948,791,1,1,0,1
836,5,31-07-2015,7217,792,1,1,0,1
837,5,31-07-2015,5481,635,1,1,0,1
838,5,31-07-2015,9798,877,1,1,0,1
839,5,31-07-2015,5099,621,1,1,0,1
840,5,31-07-2015,7818,1063,1,1,0,1
841,5,31-07-2015,3768,487,1,1,0,1
842,5,31-07-2015,23996,1362,1,1,0,0
843,5,31-07-2015,12775,1191,1,1,0,1
844,5,31-07-2015,6444,583,1,1,0,1
845,5,31-07-2015,5151,378,1,1,0,1
846,5,31-07-2015,12705,1070,1,1,0,1
847,5,31-07-2015,10011,1170,1,1,0,1
848,5,31-07-2015,10527,998,1,1,0,1
849,5,31-07-2015,10829,1049,1,1,0,1
850,5,31-07-2015,8380,748,1,1,0,1
851,5,31-07-2015,6305,476,1,1,0,0
852,5,31-07-2015,5722,643,1,1,0,1
853,5,31-07-2015,13046,1311,1,1,0,1
854,5,31-07-2015,5653,567,1,1,0,1
855,5,31-07-2015,10423,918,1,1,0,1
856,5,31-07-2015,9416,1073,1,1,0,1
857,5,31-07-2015,9211,990,1,1,0,1
858,5,31-07-2015,5540,494,1,1,0,0
859,5,31-07-2015,8854,861,1,1,0,0
860,5,31-07-2015,8977,973,1,1,0,1
861,5,31-07-2015,5338,655,1,1,0,1
862,5,31-07-2015,11935,1288,1,1,0,1
863,5,31-07-2015,13290,1430,1,1,0,1
864,5,31-07-2015,6690,772,1,1,0,1
865,5,31-07-2015,9709,700,1,1,0,1
866,5,31-07-2015,9827,612,1,1,0,1
867,5,31-07-2015,6462,576,1,1,0,1
868,5,31-07-2015,11441,673,1,1,0,1
869,5,31-07-2015,7768,984,1,1,0,1
870,5,31-07-2015,7064,866,1,1,0,1
871,5,31-07-2015,8478,590,1,1,0,1
872,5,31-07-2015,9747,794,1,1,0,1
873,5,31-07-2015,3871,437,1,1,0,1
874,5,31-07-2015,6384,615,1,1,0,1
875,5,31-07-2015,6555,511,1,1,0,1
876,5,31-07-2015,0,0,0,1,0,1
877,5,31-07-2015,8646,1011,1,1,0,1
878,5,31-07-2015,11254,942,1,1,0,1
879,5,31-07-2015,6000,466,1,1,0,0
880,5,31-07-2015,10670,920,1,1,0,1
881,5,31-07-2015,7396,844,1,1,0,1
882,5,31-07-2015,7416,871,1,1,0,1
883,5,31-07-2015,5850,581,1,1,0,1
884,5,31-07-2015,7661,678,1,1,0,0
885,5,31-07-2015,6754,813,1,1,0,1
886,5,31-07-2015,6857,642,1,1,0,1
887,5,31-07-2015,8902,634,1,1,0,1
888,5,31-07-2015,12206,982,1,1,0,1
889,5,31-07-2015,6312,605,1,1,0,1
890,5,31-07-2015,8467,609,1,1,0,0
891,5,31-07-2015,11916,1343,1,1,0,1
892,5,31-07-2015,10054,993,1,1,0,1
893,5,31-07-2015,7179,884,1,1,0,0
894,5,31-07-2015,11866,1330,1,1,0,1
895,5,31-07-2015,12182,1012,1,1,0,1
896,5,31-07-2015,8763,1237,1,1,0,1
897,5,31-07-2015,4691,464,1,1,0,1
898,5,31-07-2015,8833,906,1,1,0,1
899,5,31-07-2015,5952,582,1,1,0,1
900,5,31-07-2015,7358,635,1,1,0,0
901,5,31-07-2015,8220,682,1,1,0,1
902,5,31-07-2015,4897,589,1,1,0,0
903,5,31-07-2015,13911,906,1,1,0,0
904,5,31-07-2015,7901,606,1,1,0,0
905,5,31-07-2015,8157,1123,1,1,0,1
906,5,31-07-2015,15131,1482,1,1,0,1
907,5,31-07-2015,8485,1048,1,1,0,1
908,5,31-07-2015,5618,421,1,1,0,1
909,5,31-07-2015,16140,1301,1,1,0,0
910,5,31-07-2015,8547,726,1,1,0,1
911,5,31-07-2015,12944,1082,1,1,0,1
912,5,31-07-2015,6864,806,1,1,0,1
913,5,31-07-2015,11718,1334,1,1,0,1
914,5,31-07-2015,11972,1178,1,1,0,1
915,5,31-07-2015,9843,642,1,1,0,0
916,5,31-07-2015,6157,747,1,1,0,1
917,5,31-07-2015,9099,898,1,1,0,1
918,5,31-07-2015,6966,632,1,1,0,1
919,5,31-07-2015,8280,893,1,1,0,0
920,5,31-07-2015,7788,693,1,1,0,0
921,5,31-07-2015,9180,993,1,1,0,1
922,5,31-07-2015,8447,750,1,1,0,1
923,5,31-07-2015,5812,604,1,1,0,1
924,5,31-07-2015,4513,427,1,1,0,1
925,5,31-07-2015,9287,1413,1,1,0,1
926,5,31-07-2015,10359,696,1,1,0,1
927,5,31-07-2015,8625,1027,1,1,0,1
928,5,31-07-2015,12541,890,1,1,0,1
929,5,31-07-2015,8331,853,1,1,0,1
930,5,31-07-2015,9512,1263,1,1,0,1
931,5,31-07-2015,5943,713,1,1,0,1
932,5,31-07-2015,10845,942,1,1,0,0
933,5,31-07-2015,9769,1064,1,1,0,1
934,5,31-07-2015,9507,807,1,1,0,1
935,5,31-07-2015,8941,802,1,1,0,1
936,5,31-07-2015,6717,854,1,1,0,1
937,5,31-07-2015,8508,647,1,1,0,1
938,5,31-07-2015,12268,1139,1,1,0,1
939,5,31-07-2015,7546,658,1,1,0,1
940,5,31-07-2015,10323,913,1,1,0,1
941,5,31-07-2015,6526,637,1,1,0,0
942,5,31-07-2015,8518,598,1,1,0,1
943,5,31-07-2015,8183,667,1,1,0,1
944,5,31-07-2015,9714,1311,1,1,0,1
945,5,31-07-2015,5804,569,1,1,0,1
946,5,31-07-2015,5581,618,1,1,0,1
947,5,31-07-2015,9247,1209,1,1,0,1
948,5,31-07-2015,9616,2120,1,1,0,1
949,5,31-07-2015,6778,591,1,1,0,1
950,5,31-07-2015,8212,700,1,1,0,1
951,5,31-07-2015,10427,847,1,1,0,1
952,5,31-07-2015,7422,595,1,1,0,0
953,5,31-07-2015,6877,642,1,1,0,1
954,5,31-07-2015,8916,989,1,1,0,1
955,5,31-07-2015,6851,563,1,1,0,1
956,5,31-07-2015,4833,558,1,1,0,1
957,5,31-07-2015,11276,1008,1,1,0,1
958,5,31-07-2015,4357,562,1,1,0,1
959,5,31-07-2015,10708,960,1,1,0,1
960,5,31-07-2015,9081,664,1,1,0,1
961,5,31-07-2015,8926,811,1,1,0,1
962,5,31-07-2015,9370,1119,1,1,0,1
963,5,31-07-2015,13492,1144,1,1,0,1
964,5,31-07-2015,12482,1560,1,1,0,1
965,5,31-07-2015,9958,1013,1,1,0,1
966,5,31-07-2015,5292,661,1,1,0,1
967,5,31-07-2015,10397,952,1,1,0,1
968,5,31-07-2015,8724,968,1,1,0,1
969,5,31-07-2015,5280,804,1,1,0,1
970,5,31-07-2015,2726,327,1,1,0,1
971,5,31-07-2015,10400,1104,1,1,0,1
972,5,31-07-2015,4328,471,1,1,0,1
973,5,31-07-2015,10156,1043,1,1,0,1
974,5,31-07-2015,14826,1713,1,1,0,0
975,5,31-07-2015,9784,802,1,1,0,1
976,5,31-07-2015,9300,861,1,1,0,1
977,5,31-07-2015,5849,567,1,1,0,0
978,5,31-07-2015,10862,1173,1,1,0,1
979,5,31-07-2015,8097,709,1,1,0,1
980,5,31-07-2015,8487,627,1,1,0,1
981,5,31-07-2015,10549,951,1,1,0,1
982,5,31-07-2015,9355,778,1,1,0,1
983,5,31-07-2015,11368,1250,1,1,0,1
984,5,31-07-2015,7444,810,1,1,0,1
985,5,31-07-2015,11053,881,1,1,0,1
986,5,31-07-2015,7051,813,1,1,0,1
987,5,31-07-2015,11948,1098,1,1,0,1
988,5,31-07-2015,5494,724,1,1,0,1
989,5,31-07-2015,6732,716,1,1,0,0
990,5,31-07-2015,8660,735,1,1,0,1
991,5,31-07-2015,6506,545,1,1,0,1
992,5,31-07-2015,6919,716,1,1,0,1
993,5,31-07-2015,10205,894,1,1,0,1
994,5,31-07-2015,6816,544,1,1,0,1
995,5,31-07-2015,11075,867,1,1,0,1
996,5,31-07-2015,9288,830,1,1,0,1
997,5,31-07-2015,6713,476,1,1,0,1
998,5,31-07-2015,6533,651,1,1,0,1
999,5,31-07-2015,11274,749,1,1,0,1
1000,5,31-07-2015,8935,749,1,1,0,0
1001,5,31-07-2015,7724,764,1,1,0,1
1002,5,31-07-2015,8554,835,1,1,0,1
1003,5,31-07-2015,9421,881,1,1,0,1
1004,5,31-07-2015,7741,626,1,1,0,0
1005,5,31-07-2015,7959,1043,1,1,0,1
1006,5,31-07-2015,10211,1180,1,1,0,1
1007,5,31-07-2015,11107,1062,1,1,0,1
1008,5,31-07-2015,7787,847,1,1,0,1
1009,5,31-07-2015,5680,517,1,1,0,0
1010,5,31-07-2015,15894,1116,1,1,0,1
1011,5,31-07-2015,10134,1021,1,1,0,1
1012,5,31-07-2015,7801,587,1,1,0,0
1013,5,31-07-2015,5599,532,1,1,0,1
1014,5,31-07-2015,16774,1595,1,1,0,1
1015,5,31-07-2015,8654,625,1,1,0,1
1016,5,31-07-2015,7175,606,1,1,0,1
1017,5,31-07-2015,7491,937,1,1,0,1
1018,5,31-07-2015,12663,1398,1,1,0,1
1019,5,31-07-2015,11202,842,1,1,0,0
1020,5,31-07-2015,10734,1138,1,1,0,1
1021,5,31-07-2015,10253,1178,1,1,0,1
1022,5,31-07-2015,9194,886,1,1,0,1
1023,5,31-07-2015,7182,649,1,1,0,1
1024,5,31-07-2015,8337,920,1,1,0,1
1025,5,31-07-2015,9701,985,1,1,0,1
1026,5,31-07-2015,12263,1433,1,1,0,1
1027,5,31-07-2015,16273,2065,1,1,0,0
1028,5,31-07-2015,7322,721,1,1,0,1
1029,5,31-07-2015,5951,753,1,1,0,1
1030,5,31-07-2015,5082,414,1,1,0,1
1031,5,31-07-2015,6014,480,1,1,0,1
1032,5,31-07-2015,12802,1166,1,1,0,1
1033,5,31-07-2015,18331,1591,1,1,0,1
1034,5,31-07-2015,7229,766,1,1,0,1
1035,5,31-07-2015,5853,640,1,1,0,1
1036,5,31-07-2015,6611,540,1,1,0,1
1037,5,31-07-2015,9329,971,1,1,0,1
1038,5,31-07-2015,6649,553,1,1,0,0
1039,5,31-07-2015,9479,1063,1,1,0,1
1040,5,31-07-2015,10532,957,1,1,0,1
1041,5,31-07-2015,7213,661,1,1,0,0
1042,5,31-07-2015,6957,729,1,1,0,1
1043,5,31-07-2015,10404,1331,1,1,0,1
1044,5,31-07-2015,8060,961,1,1,0,1
1045,5,31-07-2015,12216,1385,1,1,0,1
1046,5,31-07-2015,12558,909,1,1,0,1
1047,5,31-07-2015,8711,780,1,1,0,1
1048,5,31-07-2015,10307,668,1,1,0,1
1049,5,31-07-2015,5135,726,1,1,0,0
1050,5,31-07-2015,9743,617,1,1,0,1
1051,5,31-07-2015,11208,1214,1,1,0,1
1052,5,31-07-2015,10342,891,1,1,0,1
1053,5,31-07-2015,11436,1088,1,1,0,1
1054,5,31-07-2015,8918,786,1,1,0,1
1055,5,31-07-2015,10090,1129,1,1,0,1
1056,5,31-07-2015,6546,547,1,1,0,0
1057,5,31-07-2015,7277,649,1,1,0,1
1058,5,31-07-2015,9202,790,1,1,0,1
1059,5,31-07-2015,11672,1355,1,1,0,1
1060,5,31-07-2015,11782,1074,1,1,0,1
1061,5,31-07-2015,11382,725,1,1,0,1
1062,5,31-07-2015,9389,763,1,1,0,1
1063,5,31-07-2015,4802,560,1,1,0,1
1064,5,31-07-2015,12689,1229,1,1,0,1
1065,5,31-07-2015,6180,625,1,1,0,0
1066,5,31-07-2015,10664,1021,1,1,0,1
1067,5,31-07-2015,6789,580,1,1,0,0
1068,5,31-07-2015,5946,357,1,1,0,1
1069,5,31-07-2015,7746,805,1,1,0,1
1070,5,31-07-2015,9442,995,1,1,0,1
1071,5,31-07-2015,7241,723,1,1,0,1
1072,5,31-07-2015,10270,817,1,1,0,1
1073,5,31-07-2015,9413,1035,1,1,0,1
1074,5,31-07-2015,6789,681,1,1,0,1
1075,5,31-07-2015,11662,1038,1,1,0,1
1076,5,31-07-2015,5950,696,1,1,0,1
1077,5,31-07-2015,5616,552,1,1,0,1
1078,5,31-07-2015,9732,646,1,1,0,1
1079,5,31-07-2015,10418,796,1,1,0,1
1080,5,31-07-2015,12042,983,1,1,0,0
1081,5,31-07-2015,7641,1062,1,1,0,1
1082,5,31-07-2015,7915,1034,1,1,0,1
1083,5,31-07-2015,7655,444,1,1,0,1
1084,5,31-07-2015,9674,986,1,1,0,1
1085,5,31-07-2015,9512,858,1,1,0,1
1086,5,31-07-2015,8226,890,1,1,0,1
1087,5,31-07-2015,9857,802,1,1,0,1
1088,5,31-07-2015,6800,552,1,1,0,1
1089,5,31-07-2015,13716,1131,1,1,0,1
1090,5,31-07-2015,7436,856,1,1,0,1
1091,5,31-07-2015,10538,812,1,1,0,1
1092,5,31-07-2015,16726,1512,1,1,0,0
1093,5,31-07-2015,11778,1071,1,1,0,1
1094,5,31-07-2015,5826,425,1,1,0,0
1095,5,31-07-2015,4958,696,1,1,0,1
1096,5,31-07-2015,9318,816,1,1,0,1
1097,5,31-07-2015,11443,2451,1,1,0,1
1098,5,31-07-2015,6410,780,1,1,0,1
1099,5,31-07-2015,12074,1370,1,1,0,1
1100,5,31-07-2015,7270,819,1,1,0,1
1101,5,31-07-2015,13501,1111,1,1,0,1
1102,5,31-07-2015,7211,704,1,1,0,0
1103,5,31-07-2015,8628,565,1,1,0,1
1104,5,31-07-2015,6878,472,1,1,0,0
1105,5,31-07-2015,7994,765,1,1,0,1
1106,5,31-07-2015,5901,618,1,1,0,1
1107,5,31-07-2015,9433,825,1,1,0,0
1108,5,31-07-2015,6602,645,1,1,0,1
1109,5,31-07-2015,5263,515,1,1,0,0
1110,5,31-07-2015,6198,642,1,1,0,1
1111,5,31-07-2015,5723,422,1,1,0,1
1112,5,31-07-2015,9626,767,1,1,0,1
1113,5,31-07-2015,7289,720,1,1,0,1
1114,5,31-07-2015,27508,3745,1,1,0,1
1115,5,31-07-2015,8680,538,1,1,0,1
1,4,30-07-2015,5020,546,1,1,0,1
2,4,30-07-2015,5567,601,1,1,0,1
3,4,30-07-2015,8977,823,1,1,0,1
4,4,30-07-2015,10387,1276,1,1,0,1
5,4,30-07-2015,4943,539,1,1,0,1
6,4,30-07-2015,4790,541,1,1,0,1
7,4,30-07-2015,11560,1116,1,1,0,1
8,4,30-07-2015,8420,882,1,1,0,1
9,4,30-07-2015,7539,651,1,1,0,1
10,4,30-07-2015,6186,556,1,1,0,1
11,4,30-07-2015,7361,874,1,1,0,1
12,4,30-07-2015,7996,835,1,1,0,1
13,4,30-07-2015,7648,474,1,1,0,0
14,4,30-07-2015,5672,613,1,1,0,1
15,4,30-07-2015,8891,741,1,1,0,1
16,4,30-07-2015,10226,953,1,1,0,1
17,4,30-07-2015,7555,850,1,1,0,1
18,4,30-07-2015,7361,710,1,1,0,1
19,4,30-07-2015,8400,687,1,1,0,1
20,4,30-07-2015,12379,1185,1,1,0,0
21,4,30-07-2015,6985,534,1,1,0,1
22,4,30-07-2015,5685,575,1,1,0,0
23,4,30-07-2015,5801,484,1,1,0,1
24,4,30-07-2015,11439,884,1,1,0,1
25,4,30-07-2015,11272,1422,1,1,0,1
26,4,30-07-2015,7892,679,1,1,0,1
27,4,30-07-2015,10270,1065,1,1,0,1
28,4,30-07-2015,6210,635,1,1,0,1
29,4,30-07-2015,8039,661,1,1,0,1
